409	5	6.053088	5.905610	7.024808	-14.956147	0.576049	-0.433975	-2.398025	2.905946	5.324967	-2.721275	-5.329883	-5.921701	5.163484	8.730605	-9.972027	-3.318720	0.442050	5.604474	1.318854	3.750542	8.566880	7.615384	6.147337	6.491948	7.024810	-26.544865	-4.952573	1.305846	1.430926	2.905946	5.324967	-2.721275	-10.986577	-5.921701	5.163484	8.730605	1.983615	-3.318815	4.867202	5.604474	6.717057	6.518035	8.600501	7.615384	-8.879654	-47.439051	1.292019	7.298038	6.744796	-50.247792	-30.050945	8.969540	-6.875422	6.838854	7.171433	3.304950	5.163484	8.730605	-34.409957	7.331710	-5.333264	5.604474	-21.199916	-9.655190	3.886525	1.071411	5.387311	0.126799	1.315047	-2.090770	5.741604	-23.298801	-8.740602	2.905946	4.750088	2.022444	0.546951	-3.018303	5.163484	8.730605	-11.874669	0.697982	0.425368	5.604474	-5.380364	2.665382	7.023591	7.615384	5.387311	1.463181	1.315047	-5.820895	5.741604	-11.949445	-8.740602	2.905946	5.324964	-2.721054	-5.329718	-5.916243	5.163484	8.730605	-11.874669	0.697982	0.425368	5.604474	0.671566	2.665382	7.023591	7.615384
454	5	5.770588	2.700814	5.727385	-18.435856	0.547424	0.708941	-2.919165	-0.988588	6.697838	-6.961726	-3.942397	-2.524517	7.345310	7.380063	-10.285547	-2.727020	2.078635	5.703061	-3.128451	6.036775	2.991026	7.065213	-7.097120	-44.407640	-0.777943	5.555198	5.769993	-39.422826	-22.914654	3.499755	-5.858547	5.445722	7.373764	6.577654	7.345310	7.380063	-35.939409	8.504737	-3.260388	5.703061	-24.155485	-5.817981	-2.740222	3.468043	4.392307	-2.358021	-0.688486	-16.159376	4.644349	-8.787142	-7.434951	-0.988588	6.697838	-6.961726	-3.942397	-2.524517	7.345310	7.380063	-11.621890	0.641880	1.936405	5.703061	-7.571521	6.000462	2.990442	7.065213	5.851007	3.500924	5.727464	-24.433685	-4.775309	3.886793	-1.111441	-0.988588	6.815273	-6.961726	-9.673893	-2.524517	7.345310	7.380063	-0.149154	-3.601896	7.027233	5.703061	1.937991	6.146552	2.992622	7.065213	4.391852	-9.862406	-0.688766	-10.744425	4.645119	-21.410730	-7.435685	-0.978399	3.561262	-1.028034	1.927305	2.920106	7.345310	7.380063	-11.622427	0.642364	1.936336	5.703061	-14.086194	6.000441	2.990442	7.065213
580	5	4.950321	5.615506	9.370757	-35.680586	-0.455400	1.641969	-0.720006	0.661319	6.124259	-6.562268	-12.470822	-0.858869	7.118383	5.720182	6.811736	-8.423980	7.304151	5.963338	4.309645	6.262530	6.251243	7.222352	-2.217267	-12.841509	4.660986	-3.234878	8.677764	-25.246875	-15.143428	0.663504	5.726520	-0.748923	-0.747607	2.298591	7.118383	5.720182	-17.050332	-1.502176	0.754386	5.963338	-16.905488	-0.420762	2.401377	7.222351	-12.302443	-48.689760	4.660984	2.673097	8.695770	-46.036331	-25.001118	6.730597	-16.543233	5.450437	5.074508	7.195985	7.118383	5.720182	-20.923312	4.253871	0.737701	5.963338	-21.367777	-6.124879	0.926383	0.624318	-1.484565	-12.109479	4.661238	-9.414570	7.993614	-22.355913	-9.494128	0.661492	5.727573	-0.752223	-1.099538	2.296478	7.118383	5.720182	-12.325143	-1.900445	0.755537	5.963338	-9.420801	2.319462	6.155840	7.222351	-1.484552	-12.090408	4.661238	-10.006671	7.993567	-15.718736	-9.494006	0.661481	6.046827	-3.263143	-1.498365	1.074666	7.118383	5.720182	-12.324731	-1.905377	0.755551	5.963338	-3.143006	2.319557	6.155859	7.222351
931	5	5.051938	5.527736	6.549675	-31.030571	-3.492190	-2.219919	0.739949	-1.708122	5.467908	-1.433511	-9.481592	-5.489999	5.973569	7.605920	5.371221	-7.125349	5.241083	6.985628	4.042913	2.868232	4.375865	8.165454	-7.969502	-50.808461	0.878612	2.860518	5.455933	-50.292022	-20.273988	4.749723	-11.752433	8.298534	8.573083	6.458549	5.973569	7.605920	-27.389622	4.274326	-6.187054	6.985628	-21.148908	-9.392273	-2.099955	3.298219	3.359193	-10.939098	5.899645	-13.359882	3.542370	-20.519568	-5.413049	-1.681177	2.005414	3.251575	2.070260	0.361511	5.973569	7.605920	-8.322010	-3.989641	-0.897613	6.985628	-8.101266	-0.239435	3.055932	8.165289	3.359269	-5.316669	5.900673	-19.917641	3.541657	-12.374067	-5.412861	-1.708111	5.467852	-1.426682	-3.519138	-5.489983	5.973569	7.605920	-8.302360	-3.996112	-0.897609	6.985628	-2.307259	-0.239393	3.055982	8.165454	-0.538281	-27.214638	6.549553	-18.758256	0.362077	-28.603936	-4.781654	4.749722	-11.734569	8.298534	4.793700	6.458549	5.973569	7.605920	-2.976959	-0.946002	5.220948	6.985628	-8.378492	1.108269	4.092608	3.298219
1264	5	7.373653	1.995676	6.560773	-37.640022	2.706731	-9.572339	-7.702496	0.944892	6.057942	-8.596930	-9.792351	-1.518526	7.194362	7.254104	2.882930	-1.080837	7.813210	7.089644	3.301803	6.999064	7.176321	4.841748	-9.480104	-45.705431	0.587298	4.246460	9.146285	-46.232097	-35.833880	5.734415	-13.167945	2.085794	6.364788	6.982104	7.194362	7.254104	-24.635708	4.595236	-1.137788	7.089644	-22.437734	-8.064372	2.540597	0.060454	7.375684	4.332848	6.837275	-42.711125	-1.224828	1.274376	-5.733068	0.944892	6.057942	-8.596930	-9.884474	-1.518526	7.194362	7.254104	3.919431	-4.026769	7.817631	7.089644	9.199089	7.302196	7.178433	4.841748	-1.586034	-7.645051	6.550073	-33.048610	2.736837	-13.660537	-11.894262	0.944892	6.057942	-8.293685	-7.643350	-1.517362	7.194362	7.254104	0.330702	-0.417731	7.806459	7.089644	2.807451	1.136349	6.656242	4.841748	-1.586034	-7.646739	6.550073	-32.313878	2.736837	-17.565987	-11.894263	0.944892	6.056676	-2.187391	-3.254486	-0.049943	7.194362	7.254104	0.330702	-0.417730	7.806459	7.089644	2.030260	1.136349	6.656242	4.841748
1285	5	6.040470	-1.008022	6.699461	-19.832504	1.003144	-9.586254	1.209806	0.148350	7.213189	-3.245238	-5.872511	-0.033377	9.677723	6.670996	-8.081423	-6.923017	0.787596	7.193470	4.899508	5.134826	6.754956	6.508730	-10.767558	-53.252705	0.611574	3.185936	7.552464	-53.439904	-19.852913	6.515332	-14.668561	6.446204	6.387021	6.338649	9.677723	6.670996	-29.390288	5.883401	-3.280761	7.193470	-20.195160	-6.192962	0.127188	2.030531	6.140294	-0.821343	6.705080	-29.130015	-5.566785	-5.015285	2.384836	0.148350	7.237475	-3.843043	-11.393742	-0.075391	9.677723	6.670996	4.394217	-6.925607	6.211510	7.193470	7.393389	7.822917	6.755751	6.508730	0.408252	-30.366180	6.705076	-16.842521	-1.598091	-32.856201	-5.912030	6.515332	-13.879432	6.446193	4.188959	6.338643	9.677723	6.670996	-3.361734	4.061905	4.860657	7.193470	-3.247764	4.527427	6.751474	2.030531	6.040470	-1.939483	6.699461	-14.350223	1.003144	-20.256272	1.202315	0.148350	6.133308	1.527826	0.041411	1.497960	9.677723	6.670996	-8.081430	-6.918314	0.787596	7.193470	1.658034	5.134825	6.754956	6.508729
1350	5	-8.260698	-48.386502	4.675099	6.221244	2.141511	-49.721005	-17.256749	7.420332	-5.948524	8.389181	6.198937	6.944021	7.982445	5.669500	-28.313756	6.882050	-1.607488	6.528873	-22.671253	-9.065983	-1.404586	1.471944	-0.532357	-23.894199	5.366233	-13.236650	-9.946314	-12.611183	-4.471423	7.420332	1.159369	3.657672	-6.011562	1.786906	7.982445	5.669500	-2.223971	2.023060	6.379055	6.528873	-5.565235	-0.021893	2.189856	3.260509	-0.515923	-10.163403	5.366233	-18.911209	-9.958607	-6.910940	-4.469551	2.683891	8.148739	-1.237031	-9.386597	-5.558185	7.982445	5.669500	0.494854	-1.209175	6.564406	6.528873	0.310144	-0.000646	2.205827	3.260510	-0.532332	-17.465918	5.366233	-13.273064	-9.947464	-12.485984	-4.471261	7.418739	1.497081	3.650199	-6.032687	-4.833608	7.982445	5.669500	-2.195507	2.022947	6.379147	6.528873	-5.063637	-0.021881	2.189864	3.260510	-0.534719	-18.033859	5.366233	-7.708661	-9.935076	-16.460586	-4.493799	7.420109	-0.165484	8.328168	-0.185045	-1.928556	7.982445	5.669500	-2.408623	2.023303	6.378570	6.528873	-7.687458	-0.021983	2.189788	3.260245
1510	5	3.936251	5.109065	6.819152	-20.144118	-4.841555	-6.433021	-3.956867	-0.295089	6.084113	-7.579659	-5.173941	-1.104229	7.159076	6.713074	-2.880334	-6.705406	7.217756	3.148466	1.394756	0.193250	4.708746	2.801934	-7.885222	-41.908382	5.402813	5.904856	3.391479	-47.143689	-15.582260	6.091703	-13.761436	4.357106	7.024732	6.903794	7.159076	6.713074	-26.296360	4.872446	-5.450281	3.148466	-17.076339	-12.441177	4.688555	-1.830039	3.700616	1.368497	6.819139	-6.492198	-2.447106	-20.066260	-4.643595	-0.295089	3.798187	-1.547277	1.462572	1.087822	7.159076	6.713074	-8.693132	-6.512040	3.574469	3.148466	-10.362188	-0.033013	4.697811	2.799891	3.747637	4.948682	6.819142	-13.096339	-2.548474	-7.510518	-4.521417	-0.295089	6.019078	-7.448207	-1.668510	-1.098017	7.159076	6.713074	-8.661212	-6.574359	3.625519	3.148466	-4.605509	0.007604	4.699204	2.801925	-6.308077	-5.657407	5.614411	-1.070315	3.271264	-32.647943	-7.617042	-0.295089	3.710020	-1.460911	1.515006	1.172966	7.159076	6.713074	-10.002104	-1.053531	1.790690	3.148466	-10.444330	-10.528216	4.688555	2.799614
1656	5	6.905531	4.950396	5.842065	-37.999177	-8.914915	6.114276	-0.909795	1.245744	6.632418	-6.055127	-11.638339	-7.038078	4.383494	3.178469	4.729928	3.109013	6.215577	4.158865	4.955505	7.619698	5.836556	6.828735	2.926794	-12.640411	5.102677	-8.257675	3.779106	-7.482966	-9.431296	1.246480	6.624182	-6.039281	-6.216984	-6.360255	4.383494	3.178469	-17.232652	5.368174	-1.540936	4.158865	-3.525136	0.539164	1.490016	6.828691	-5.966269	-52.729566	5.031786	-0.933159	3.810195	-37.521339	-16.655290	7.532316	-12.887776	6.847735	6.740214	4.083094	4.383494	3.178469	-26.309066	8.489263	-1.547923	4.158865	-16.148120	-6.022649	1.343406	2.856156	2.814132	-22.946615	5.092488	-5.602877	3.783688	-12.030829	-9.547494	7.404079	3.224093	0.305488	0.370922	0.553661	4.383494	3.178469	-17.912431	8.326976	-1.547602	4.158865	-5.424065	0.490498	1.472389	6.757181	2.830238	-19.487795	5.093479	-5.683050	3.783245	-9.437927	-9.535401	4.096914	5.383444	0.274000	0.326323	-1.967156	4.383494	3.178469	-17.885379	8.325707	-1.547590	4.158865	-5.189858	0.500977	1.476005	6.818241
1665	5	3.424926	-27.500655	6.896173	-25.816363	0.899206	-30.959215	-2.487207	6.880064	-11.416034	6.463547	0.953490	5.600389	2.691432	6.346802	-4.119226	2.275649	6.528030	9.267659	-4.030551	4.456463	6.502327	1.250745	-0.850820	-51.294533	6.895737	-4.429388	1.857781	-46.385198	-8.552772	6.880064	-11.451064	6.463547	6.955762	5.601536	2.691432	6.346802	-22.316226	8.665015	-3.449426	9.267659	-13.692939	-3.974048	0.785194	1.250745	5.832470	3.356545	6.896178	-38.833579	0.686672	-2.043423	4.137116	0.877993	6.292089	-3.200241	-9.196232	-5.648945	2.691432	6.346802	2.795665	-3.318297	6.592202	9.267659	7.019555	6.485817	6.506162	5.829383	3.051128	-36.238487	6.896112	-9.796604	1.409316	-38.526321	-4.532696	6.880064	-11.451064	6.463547	6.955762	5.601534	2.691432	6.346802	-12.651779	2.309705	1.405585	9.267659	-11.219910	-0.324149	1.702829	1.250745	-1.041857	-59.485273	2.069173	-1.052076	7.743191	-51.733037	-11.927861	6.880064	-11.451064	6.463547	6.955762	5.601536	2.691432	6.346802	-27.551562	8.669415	-3.449426	9.267659	-16.250713	-6.563042	0.784537	1.250745
1735	5	-9.112112	-63.043682	1.763707	6.566837	7.536160	-46.134579	-26.263116	6.340620	-15.607457	6.274397	5.513764	7.058011	7.232464	6.872370	-20.413272	5.482277	-5.850691	3.572870	-18.360064	-8.693453	0.676262	-0.196125	8.855557	3.746682	7.782274	-27.844685	-2.830762	2.039298	0.179597	1.459729	6.075359	-6.241805	-12.073751	-4.434185	7.232464	6.872370	6.826574	-5.657516	6.008495	3.572870	3.305475	5.864712	5.834638	5.535719	5.728856	-9.107137	6.569012	-13.201992	2.263537	-0.976358	-5.363901	1.459741	6.075358	-6.241805	-5.376944	-4.384004	7.232464	6.872370	-8.047247	-5.648782	0.658135	3.572870	-3.032483	1.046423	5.831718	5.535719	2.151651	-11.070425	1.812871	-2.144707	4.342367	-6.574457	-7.128620	1.460438	6.075269	-6.241805	-4.198940	-4.247959	7.232464	6.872370	-9.419539	-3.824221	0.615683	3.572870	-4.924505	-0.023577	5.821802	5.535719	5.592553	-24.081140	6.557681	-8.334297	2.267595	-5.473433	-5.452567	6.340620	0.487968	0.238587	-0.499121	1.327596	7.232464	6.872370	-8.161096	0.228453	0.648574	3.572870	-3.706131	1.013262	5.831580	5.526408
1867	5	3.428460	-43.179875	0.459723	3.551178	6.391064	-50.972475	-26.239808	7.214767	-16.257098	6.507913	9.198343	6.696049	1.746397	7.210777	-25.995711	4.945521	-3.028723	7.595273	-17.870047	-5.710211	1.557312	2.023537	5.755073	5.547389	0.471314	-19.532179	2.650204	-3.548151	-9.039294	1.412612	4.693447	-4.823672	-0.705717	-4.807495	1.746397	7.210777	-2.210025	-1.177626	7.467743	7.595273	-0.137845	1.477880	7.860845	8.409149	9.378646	7.329712	2.043249	-20.812563	0.638599	-1.718657	-6.297409	1.412612	4.693447	-4.823672	-0.705740	-4.807495	1.746397	7.210777	4.753770	-2.041559	7.467856	7.595273	6.717273	6.063212	7.878859	8.409149	5.225764	-8.778589	0.459723	-6.065119	6.378310	-23.551731	-12.887451	1.412612	0.272306	1.732450	4.302914	1.081142	1.746397	7.210777	-13.573806	-0.713485	2.004732	7.595273	-11.513841	1.214732	7.834438	8.407069	5.225942	-5.129494	0.459723	-11.345582	6.377643	-13.049049	-12.547454	1.412612	4.692674	-4.818407	-0.526934	-4.695614	1.746397	7.210777	-13.499920	-0.943383	2.004733	7.595273	-5.822180	1.214837	7.834454	8.409149
1959	5	5.798642	-23.146134	6.736692	-20.830005	-0.459324	-25.344542	0.187868	6.677127	1.912231	6.753618	1.480043	2.333053	6.127014	5.215031	-3.216266	3.486935	1.836849	6.586329	-4.350849	7.025424	6.600862	6.672475	5.798757	2.536147	6.700980	-24.809326	1.890974	-9.505100	-0.509414	4.571511	6.567024	-6.236655	-2.201684	-8.296187	6.127014	5.215031	-8.157993	-2.929294	0.527978	6.586329	1.909279	6.178019	6.600709	6.749422	5.798762	4.171524	6.736703	-37.759556	-0.546398	-4.649322	1.362528	4.571511	6.599535	-6.236655	-7.908924	-8.296188	6.127014	5.215031	3.358717	-2.929294	7.019148	6.586329	7.047835	8.387074	6.600877	6.749427	5.780727	-31.723472	6.700704	-10.678515	1.893776	-28.595873	-2.819457	6.677490	1.787328	6.753619	7.325114	2.333096	6.127014	5.215031	-10.222187	3.486935	-4.659764	6.586329	-10.522775	3.219410	6.091606	6.658375	5.782670	-22.010108	6.700704	-15.204089	1.893775	-15.170175	-2.814249	6.675738	5.195982	1.703925	5.398014	-1.768989	6.127014	5.215031	-10.206013	3.486935	-4.659764	6.586329	-4.053211	3.258032	6.135526	6.748711
