1450	4	7.130994	7.183799	6.220496	-34.940250	-8.690042	-0.587127	0.881825	0.717936	3.901823	-3.865330	-12.548675	-0.444322	7.090411	6.731471	6.627011	-5.940743	6.434858	7.499885	4.171910	5.846797	6.579703	7.442039	-3.777150	-36.030847	6.220496	-11.477769	-3.131766	-36.643451	-7.274823	6.070763	-12.490939	7.539333	4.180264	8.514166	7.090411	6.731471	-12.099680	0.336143	0.209785	7.499885	-17.943270	2.216209	6.571681	2.262092	-11.689945	-44.555542	5.658753	0.896324	2.824953	-43.957094	-20.828539	6.070763	-12.490939	7.539333	4.180266	8.514170	7.090411	6.731471	-28.826889	5.839251	-4.420924	7.499885	-24.923991	-6.448207	0.875398	2.262092	-2.871326	-23.011069	6.220496	-19.057931	-8.688384	-25.516685	-7.077641	6.070763	-10.370018	7.539263	-1.611626	8.505653	7.090411	6.731471	0.402547	0.319057	6.434839	7.499885	-8.788256	4.778362	6.579703	2.306808
1466	4	2.488624	0.855394	7.822826	-20.110389	-2.577697	-0.758623	-2.079329	0.388498	6.264130	-1.743760	-11.846740	-9.593960	8.774951	6.631462	7.484222	-3.769052	7.802524	3.293880	6.369899	6.371309	5.579233	7.886612	-11.223171	-56.027518	1.576661	7.159439	4.865819	-49.074667	-20.859712	5.857135	-3.493567	7.342275	5.421999	1.327451	8.774951	6.631462	-17.350173	6.808171	-0.875592	3.293880	-19.452254	-5.848968	-0.417855	4.622148	1.190582	-21.610488	7.080910	-12.589818	0.083453	-19.428670	-5.947867	5.857133	-2.666994	7.341107	-0.971927	1.323777	8.774951	6.631462	4.659106	3.228023	6.971638	3.293880	0.826312	5.413543	5.579233	5.276227	-2.542948	-32.928644	4.055777	-10.791572	0.830555	-25.452174	-7.448870	5.857135	-3.481532	7.342275	0.830760	1.327451	8.774951	6.631462	0.111648	4.684392	6.162463	3.293880	-4.587798	3.780087	5.579227	4.631704
1475	4	-1.723036	-52.197370	1.255054	8.337957	6.101948	-38.404817	-17.381025	6.564103	-11.170405	6.512492	1.645721	6.948673	7.304500	4.486272	-28.551259	6.410901	-5.267133	4.427601	-16.911710	-7.109150	1.944276	3.939583	9.565484	-23.682507	4.166824	-5.483332	4.194083	-9.680004	-6.724438	6.564103	0.827563	0.106205	-4.643177	1.774411	7.304500	4.486272	-15.322944	3.741681	-0.832433	4.427601	-4.682248	1.640084	3.921272	9.346132	9.664259	4.210426	5.977571	-29.846912	-1.485263	4.572591	0.066548	1.436969	6.615315	-5.719923	-13.206805	-1.894698	7.304500	4.486272	4.981623	-4.898957	4.329040	4.427601	7.205680	8.448222	6.559790	9.486015	9.643300	-9.014480	4.850576	-13.655828	3.641282	2.297513	-4.527179	1.436969	6.610770	-5.719923	-8.380852	-1.894698	7.304500	4.486272	-7.960202	-4.528435	0.352894	4.427601	2.487444	2.452273	4.977393	9.486006
1484	4	-7.028406	-61.804341	1.810689	5.659464	6.475233	-48.777302	-24.431440	8.351319	-12.727323	6.872473	7.630191	6.370810	5.560458	2.111744	-21.096274	3.223818	0.784501	6.041813	-24.857649	-11.040826	-0.317545	1.029407	6.809456	2.967911	5.152048	-30.870416	-0.275127	0.141233	0.659564	2.765436	5.455202	-5.742752	-9.998730	-3.888813	5.560458	2.111744	6.973110	-9.505262	6.983516	6.041813	4.692863	4.466538	6.006829	7.539020	1.624962	-5.916661	1.820944	-6.974712	6.282735	-15.188167	-7.711447	2.765436	5.450025	-1.167914	-1.134811	-1.022186	5.560458	2.111744	-11.136805	-4.442988	1.599222	6.041813	-8.405667	-0.762689	6.006157	7.539020	1.624856	-7.637883	1.820944	-4.258968	6.282739	-22.018590	-7.711464	2.765436	2.117264	0.863733	1.457685	0.131038	5.560458	2.111744	-11.198881	-4.442922	1.599221	6.041813	-13.433634	-0.763316	6.006155	7.535313
1527	4	7.970229	2.695756	6.650400	-31.135708	-2.299699	2.575243	3.194653	-4.715966	4.373543	-6.095116	-8.910293	-4.658487	8.799906	4.064920	6.732284	-2.486693	6.230083	2.485796	9.713539	7.526453	6.579284	6.341874	-2.680091	-30.056867	0.437193	3.407639	6.884401	-13.762777	-9.217531	1.799885	2.193705	0.038546	2.224728	1.829607	8.799906	4.064920	-12.107814	7.198058	-0.728989	2.485796	-8.268318	0.935558	1.203155	6.339490	-8.313972	-53.008292	0.437162	6.916738	6.885440	-40.865508	-18.713297	1.799885	-8.270826	5.771896	5.826129	6.709056	8.799906	4.064920	-22.949689	8.547230	-0.729260	2.485796	-15.987332	-0.226251	0.492419	3.423251	-2.620216	-29.664562	0.460453	3.099606	6.418707	-13.181654	-9.170420	1.799885	2.493820	0.038530	2.111833	1.805236	8.799906	4.064920	-7.540737	7.170463	-0.586404	2.485796	-5.983540	0.962534	1.247398	6.340608
1537	4	6.214360	-35.736037	6.882941	-19.968344	-0.258267	-13.756204	-1.419393	7.263383	-7.848087	-0.411488	4.377350	5.356425	6.887985	7.756205	-7.378425	3.029832	8.047755	5.625706	-0.781939	4.303136	4.845438	4.597779	-4.395704	-62.243316	4.475235	5.591487	4.857558	-46.259751	-14.576919	7.263383	-12.686168	5.857072	8.524784	8.464264	6.887985	7.756205	-22.497849	8.990564	-2.227115	5.625706	-23.426176	-7.038028	2.725808	4.597377	6.213399	-36.261535	6.882941	-15.533282	-0.258265	-24.726009	-1.419648	7.263383	-12.686164	5.857072	7.990826	8.464264	6.887985	7.756205	-7.378490	3.029834	8.047605	5.625706	-6.642358	4.302596	4.845326	4.597377	7.200933	2.001043	7.177422	-32.321289	-5.201954	-0.330173	3.917061	0.824759	6.167229	-6.507792	-8.648189	-1.380736	6.887985	7.756205	0.227225	-2.688962	8.898981	5.625706	7.014833	6.923124	5.136287	8.845939
1540	4	-12.069493	-50.162126	3.516440	5.734623	6.813246	-51.009546	-28.523656	6.511320	-18.293881	7.144358	6.384666	8.383267	7.106272	9.452348	-32.058200	6.544128	-4.927803	3.576386	-18.899792	-7.711848	1.250716	0.264731	4.658751	6.924970	6.788661	-34.683012	-2.100876	-1.808798	-5.641558	1.921331	6.367919	-5.360024	-12.065942	-4.169964	7.106272	9.452348	1.559098	-4.522899	6.438817	3.576386	6.666055	3.332937	6.884341	6.478028	3.384278	-3.440744	3.821420	-14.991753	6.403336	-22.137177	-8.309038	1.921331	6.361671	1.000507	-2.326015	1.961772	7.106272	9.452348	-4.836483	-0.435147	5.995676	3.576386	-5.183108	2.489855	4.689110	6.478027	3.384278	-1.756921	3.821421	-20.638631	6.403336	-8.962126	-8.309037	1.921331	6.367919	-5.360024	-8.170213	-4.169964	7.106272	9.452348	-4.836483	-0.435147	5.995676	3.576386	0.284065	2.489855	4.689111	6.478028
1544	4	-10.178962	-57.015706	5.394836	-1.966383	5.966883	-51.989790	-26.747975	6.806919	-11.424551	4.523405	6.478782	7.279335	6.349280	7.851544	-27.362488	8.004622	-2.642766	9.066934	-13.547052	-15.575297	0.554614	0.144197	6.167570	4.931070	8.286490	-27.733454	-6.166212	-2.878649	-2.713185	2.847546	7.875833	-8.152628	-6.323224	-5.166054	6.349280	7.851544	4.510192	1.534617	6.992584	9.066934	5.187505	3.052685	5.198555	6.637172	1.020329	-2.849392	8.284856	-13.527314	-0.561772	-19.158116	-4.941603	2.848724	1.174330	-1.551919	4.699104	0.777110	6.349280	7.851544	-10.536337	1.538885	3.084736	9.066934	-7.723541	-0.778281	0.579144	6.471311	1.024825	-1.278962	8.284868	-14.792325	-0.565120	-7.338340	-4.701759	2.847939	7.794628	-8.152628	-0.027504	-5.062061	6.349280	7.851544	-10.317125	1.536809	3.085372	9.066934	-2.212893	-0.770874	0.579521	6.637170
1692	4	-8.799707	-61.984890	0.486780	2.711511	7.026032	-41.511792	-29.110866	6.536826	-15.292743	5.158801	5.975462	5.810659	7.352791	6.201014	-35.431753	7.656496	-4.963507	6.960363	-20.551547	-10.431751	1.922233	0.776314	6.047609	-0.348355	5.998743	-39.186353	-4.207570	1.273013	-2.419862	-0.087204	4.476757	-6.517552	-12.111499	-3.940164	7.352791	6.201014	1.652961	-5.383417	6.685496	6.960363	6.476899	4.860664	6.798267	5.356861	5.888552	-10.774721	2.679025	-18.740018	3.762274	-8.112076	-6.163874	-0.087203	4.472632	-6.517424	-6.621103	-3.909684	7.352791	6.201014	-16.059513	-5.358423	0.476303	6.960363	-0.699769	1.568459	5.782140	5.356861	5.888526	-11.223336	2.656377	-12.691662	3.790411	-18.653847	-6.199313	-0.087201	0.365142	-0.773678	-0.485849	2.268712	7.352791	6.201014	-16.594720	-5.355866	0.476303	6.960363	-3.801148	1.568458	5.782139	5.356861
1713	4	-11.057955	-53.488119	5.761724	4.186284	2.694859	-40.705841	-20.019351	4.098888	-9.499141	6.733500	6.073936	6.481408	5.524143	4.923603	-28.965404	4.691709	-5.694157	6.147337	-20.650574	-6.743405	0.692526	-0.922738	-3.281779	-21.363583	5.773216	-5.349037	-3.604562	-8.126790	-2.611439	4.098888	-0.791945	1.065315	-0.553509	2.287967	5.524143	4.923603	-15.717247	-0.618263	-0.746806	6.147337	-10.861991	-0.434870	1.132304	3.300588	-2.398053	-10.489476	5.773216	-7.915216	-3.604562	-7.018644	-2.331846	-2.503782	5.477481	-2.424838	-6.883171	-1.896107	5.524143	4.923603	-14.439481	-6.370699	-0.742936	6.147337	-5.050735	-0.243430	1.303300	3.610753	0.893642	-1.459110	5.773216	-24.430487	-8.850799	-1.170165	1.802726	-2.503791	5.477614	-2.424838	-11.512768	-1.967593	5.524143	4.923603	2.746570	-6.371088	5.672689	6.147337	7.111282	4.244410	5.420308	3.610753
1742	4	-9.092185	-50.070541	1.768263	7.295388	5.858626	-37.760277	-24.735268	8.031189	-5.459516	3.112334	7.396712	7.290285	5.933792	6.966666	-24.624311	5.319454	-5.018255	6.465272	-16.891655	-7.494321	2.816545	2.612394	8.170611	4.217991	7.703563	-29.531751	-4.771960	2.076703	-0.540136	3.268322	6.685051	-9.176406	-7.428170	-2.702989	5.933792	6.966666	5.105381	-7.374352	5.132234	6.465272	6.690309	6.417456	7.641455	6.690046	2.965368	-7.089738	1.768659	-6.631406	5.688362	-5.411126	-6.932740	3.268322	6.685049	-9.176406	-2.191678	-2.702989	5.933792	6.966666	-8.305143	-1.585432	-0.461387	6.465272	-1.674646	0.177255	2.819555	6.690046	3.195976	-3.588758	7.189899	-12.497844	2.695875	-3.199243	-5.674481	3.268322	6.685050	-9.176406	-2.329595	-2.702989	5.933792	6.966666	-7.505065	-2.991991	-0.453753	6.465272	-0.263737	0.536214	2.829887	6.690046
1817	4	-5.336458	-55.292609	1.785289	7.402575	6.213362	-50.575729	-24.230062	8.178095	-10.444709	8.237035	7.425321	3.519760	6.429678	6.790629	-31.424582	6.566287	-3.700873	6.769475	-14.768136	-11.849715	0.268977	0.049446	7.072086	-6.983088	1.894185	-6.566533	5.881970	-10.080635	-7.816897	5.296920	6.101078	-4.316215	-1.445493	-7.676716	6.429678	6.790629	-11.177068	-1.407974	2.843758	6.769475	-0.181289	6.538216	6.537643	6.518855	9.175748	4.568713	6.136374	-23.906241	-5.606513	2.288928	-2.056114	5.296917	6.121961	-4.316216	-4.470759	-7.676716	6.429678	6.790629	-0.896162	-4.938576	7.320449	6.769475	5.650287	6.649013	6.537643	6.518855	8.996581	-21.047786	6.136367	-16.707236	-5.325888	-11.218658	-5.463233	8.163918	5.104869	1.650466	0.111667	-1.940187	6.429678	6.790629	-2.486974	1.688073	1.647532	6.769475	2.020667	6.313312	6.537643	6.518855
1860	4	2.641037	1.774585	7.674420	-31.655608	-6.379169	4.127527	-1.476534	2.092285	5.934474	-2.147549	-11.009989	-2.891949	5.107281	4.326327	4.891386	-7.888207	6.474685	5.932292	5.600630	3.394853	7.019389	3.324669	-7.740668	-44.903758	6.316843	-7.404870	3.539393	-28.052163	-11.916195	7.060644	-15.207440	7.507711	5.890103	8.262402	5.107281	4.326327	-3.987951	2.330608	5.508148	5.932292	-11.255107	-5.871951	1.405751	-2.963971	-7.739395	-37.672086	6.364680	-12.982023	3.457933	-14.528408	-11.837179	7.060644	-3.483118	3.907585	-0.299235	2.546171	5.107281	4.326327	-3.963390	2.330534	5.514667	5.932292	-6.828523	-5.714720	1.438671	-2.286758	-7.749196	-49.111004	5.102643	4.764080	5.294256	-34.777577	-12.985949	7.060644	-15.207731	7.507711	7.729081	8.262402	5.107281	4.326327	-10.355466	2.331100	2.315492	5.932292	-16.736257	-12.086647	1.086869	-2.963971
1900	4	-6.387075	-64.530188	1.469515	3.929087	7.628557	-48.821011	-25.831284	6.955431	-13.041924	6.188723	8.179419	6.838537	6.770020	7.727490	-27.567775	4.735627	-3.799234	5.385927	-19.278534	-9.736846	-3.269194	-0.646967	7.264045	0.975043	7.453908	-30.330679	-3.894879	0.626314	2.349988	1.062586	6.133892	-2.260162	-9.794441	-4.558255	6.770020	7.727490	1.393948	-3.065248	5.582816	5.385927	9.030585	6.927624	3.286158	5.154672	2.968165	-20.446783	7.405662	-22.455356	-3.386368	-9.014715	-1.905489	6.955431	-1.658604	1.600790	-2.934553	2.022069	6.770020	7.727490	-0.507935	1.726749	5.447503	5.385927	1.307850	2.195274	3.285974	-0.260456	4.557690	-12.275158	4.700885	-12.231667	2.381416	-4.518033	-4.369740	1.062601	6.133870	-2.259609	-3.887731	-4.534119	6.770020	7.727490	-11.585139	-2.711090	-1.010967	5.385927	2.284279	1.674415	3.284551	5.154672
1932	4	-8.559863	-48.749447	-0.950106	7.930046	7.183109	-61.673190	-25.884924	6.601061	-10.769650	7.271882	4.753045	5.763840	7.427970	3.741580	-22.732166	6.095283	-3.336636	5.530451	-24.398902	-12.666049	-0.039476	-0.825670	8.568724	-1.375385	4.782910	-18.697614	-0.946417	-23.715394	-1.120924	3.106046	5.404338	0.867185	-6.061490	1.087335	7.427970	3.741580	4.528522	-4.146262	5.423243	5.530451	-2.347134	2.882637	5.298644	5.785476	8.568724	1.992520	4.782910	-22.739768	-0.946417	-8.602859	-1.120924	3.106046	5.413094	-5.614192	-12.306191	-2.300728	7.427970	3.741580	4.528522	-4.146262	5.423243	5.530451	4.018863	2.882637	5.298644	5.785476	8.568724	-1.365686	4.782910	-22.298485	-0.946417	-17.257943	-1.120924	3.106046	5.405584	0.845441	-6.376078	1.086445	7.427970	3.741580	4.528522	-4.146262	5.423243	5.530451	0.580523	2.882637	5.298644	5.785476
1945	4	-6.223950	-41.119201	7.225752	-0.871229	1.758589	-35.393480	-7.342337	5.037554	-12.654752	6.898329	6.757876	5.765649	6.732687	4.160550	-18.846246	0.733352	-1.336126	8.989893	-15.007041	-0.456961	0.841838	-4.007193	4.941669	2.619666	7.670442	-28.074887	-6.153154	-1.658413	-3.354710	-1.410026	5.875364	-3.866899	-10.750365	-7.330086	6.732687	4.160550	6.485226	-10.244917	5.149251	8.989893	6.138205	5.335650	6.623694	2.551768	-8.212703	-48.072596	3.111971	2.749561	4.969191	-40.245811	-15.228810	5.037554	-12.654752	6.898329	6.757876	5.765649	6.732687	4.160550	-23.181057	1.219206	-1.337180	8.989893	-21.412022	-4.173100	0.800851	-4.007193	-1.328677	-11.926044	7.523413	-10.296461	0.881085	-12.179814	-6.240494	-1.406394	5.875308	-3.866803	-4.355891	-7.329949	6.732687	4.160550	-11.849113	-8.674536	-1.332072	8.989893	-5.948234	-0.420855	0.846084	2.551767
1996	4	-11.198990	-46.880868	2.276241	4.164755	5.379824	-41.845379	-28.605616	3.900164	-8.273591	1.226504	4.526385	5.472228	5.942476	7.747624	-24.196746	4.962706	-2.510681	6.903814	-18.284983	-10.387634	2.193147	-4.023041	-4.043378	-6.088124	8.702359	-31.794917	-2.532690	-5.502175	-4.349249	-1.417399	5.700554	-7.665001	-8.243037	-5.101902	5.942476	7.747624	-1.559658	-2.917913	5.859944	6.903814	4.346683	0.139908	2.195135	2.062814	-4.533465	-19.554553	8.702359	-18.778537	-1.365251	-5.993950	-6.684788	3.896328	3.599556	-2.135016	-1.580840	1.329242	5.942476	7.747624	-4.523066	3.480507	4.568519	6.903814	-1.698771	0.138268	2.195124	2.057626	-5.969442	-10.812832	8.702359	-15.804623	-1.068853	-6.007575	-5.898712	-1.309824	5.692189	-7.664985	-4.858786	-5.101902	5.942476	7.747624	-11.547493	-2.902844	2.144396	6.903814	-5.064322	-2.159553	2.193148	2.062810
2083	4	8.449288	8.784238	6.689456	-29.903578	-2.295608	-4.048790	-2.760216	-3.067423	4.362114	-7.177202	-10.462865	-8.658599	2.682287	9.588217	2.002795	-6.449982	8.073746	6.871414	7.143278	4.498252	7.344111	7.633172	-1.964116	-34.457398	1.626623	6.000495	9.477426	-33.579963	-26.566314	3.123772	-6.181382	2.162362	4.683614	4.241650	2.682287	9.588217	-29.159362	5.156470	-1.529531	6.871414	-11.733275	-10.037129	1.591792	2.097246	-0.268539	-11.195615	1.626623	0.737078	9.474528	-19.546688	-10.616614	-3.067423	3.373245	-3.843216	1.937410	-2.561479	2.682287	9.588217	-10.826633	-0.583884	2.710328	6.871414	-6.091096	0.127413	1.593261	7.633170	-0.266132	-10.503041	1.626623	-5.086129	9.474525	-15.514915	-10.611942	-3.067423	4.287546	-4.976876	0.467866	-3.977824	2.682287	9.588217	-10.826264	-0.585160	2.710328	6.871414	-2.495278	0.127436	1.593261	7.633172
2205	4	2.262958	-2.899608	0.787124	-23.738775	6.565171	-8.011228	-7.778332	2.456734	6.252634	-6.812177	-9.673373	-5.414402	7.370071	6.847903	-0.571694	0.514449	6.853102	8.263065	-0.610843	1.411355	5.478656	5.623157	-4.769263	-45.972028	0.787106	-2.100789	7.961060	-45.709194	-30.901977	6.228742	-4.451505	3.709137	6.860307	6.996827	7.370071	6.847903	-24.995386	5.940778	1.551733	8.263065	-20.712312	-3.739620	4.146488	-0.642852	6.951724	1.018040	0.804909	-32.671587	4.905477	-4.517151	-6.037541	2.456734	6.252635	-6.814666	-9.674999	-5.414405	7.370071	6.847903	5.124976	-1.399470	6.971082	8.263065	4.099825	4.884082	7.129762	5.623157	6.973199	3.082471	6.781705	-36.238751	2.126299	1.507709	-2.448291	2.456734	6.252635	-6.814686	-9.674999	-5.414405	7.370071	6.847903	5.521556	-5.051646	7.012624	8.263065	4.557066	5.372464	7.129784	5.623157
2242	4	-0.599628	-20.814740	9.278460	-24.020154	-0.069951	-6.714878	-7.051512	4.998979	-2.970580	-0.576483	-6.218342	1.926244	5.432159	6.558461	-0.949681	3.335857	6.380049	5.518926	-4.264635	2.329291	6.818976	0.416460	-10.621294	-55.532167	5.618379	5.165341	6.787917	-43.495142	-24.895216	4.998979	-14.056600	4.095413	6.295860	7.103830	5.432159	6.558461	-22.493615	4.485840	-2.298484	5.518926	-25.075938	-5.592964	0.494009	-0.877038	5.712928	-0.338963	9.553810	-29.363250	-3.035606	2.638153	-4.914934	1.933198	0.500560	-5.098182	-12.715957	-1.182467	5.432159	6.558461	3.933687	-3.486121	7.269717	5.518926	2.811903	7.521525	6.819012	5.006839	4.730527	-13.191063	5.619628	-11.548839	6.785290	-11.858062	-9.581180	1.956983	0.488628	-3.956698	-3.638178	-1.172400	5.432159	6.558461	-9.354494	0.733358	0.899320	5.518926	-3.634909	5.905753	6.819012	4.999296
2296	4	7.205831	-0.813505	6.681507	-34.870027	-6.397548	2.234367	2.515965	5.978212	7.479504	-0.420789	-6.543948	-5.106153	2.567044	4.029594	6.850032	-4.159925	7.203317	6.601991	6.873749	6.031957	4.889008	6.668024	-10.262435	-58.377153	0.424669	0.040296	6.436012	-45.227124	-21.883009	9.735892	-13.106450	8.491530	5.828551	8.040964	2.567044	4.029594	-25.119808	6.803366	-0.035258	6.601991	-14.993421	-6.557492	-0.646980	0.551133	1.296862	-28.183039	6.681505	-22.766869	-4.966302	-22.091544	-4.905795	9.735892	-7.432807	8.491530	0.509359	8.028242	2.567044	4.029594	0.798896	1.893488	7.176536	6.601991	-0.541751	3.594286	4.886601	0.551133	1.296863	-23.326285	6.681505	-26.549987	-4.966326	-14.264108	-4.905774	9.735782	-7.349461	5.918867	-1.466129	6.471249	2.567044	4.029594	0.798904	1.893464	7.176538	6.601991	4.793156	3.594287	4.886601	0.551133
2317	4	3.769335	-9.433043	3.571431	-10.849007	3.332247	-24.071320	-2.742479	-4.684603	-0.595554	-2.243842	5.174998	3.809642	6.580509	7.263531	-16.856160	-5.891924	1.010159	7.852447	-7.386154	2.468309	2.068947	5.936911	-9.158390	-49.441715	3.013937	3.999159	7.058964	-47.696187	-25.041885	1.729092	-5.690769	4.394002	5.693918	8.023704	6.580509	7.263531	-35.590392	5.478426	-1.332305	7.852447	-22.993367	-3.868353	-1.031518	2.399828	4.021812	-5.142925	3.571431	-16.899079	3.332247	-8.624586	-1.362826	-4.684987	3.596851	-7.688165	0.437122	-0.452300	6.580509	7.263531	-13.640760	-5.891937	1.010159	7.852447	-0.081748	2.668219	2.565839	6.638020	5.387259	6.877123	8.473738	-34.000197	-3.268182	-2.872832	-0.005832	-4.684987	4.435201	-8.454818	-5.340522	-0.714973	6.580509	7.263531	-1.074276	-5.891937	6.822253	7.852447	6.119862	9.078904	3.917094	6.661409
2353	4	-6.932737	-29.889699	-1.132939	1.186142	5.808905	-10.691682	-11.177152	6.766208	-0.696970	1.999620	3.549482	0.546136	6.323378	4.632138	-20.359965	7.102789	-3.270048	5.230599	-13.187070	-2.745396	3.393635	7.003705	5.428987	-0.416651	5.335510	-19.684486	-0.477946	0.437443	-4.497690	5.059984	4.942908	-3.598061	-2.384250	-3.385721	6.323378	4.632138	-11.521929	2.896379	1.410575	5.230599	-2.636499	1.692359	6.185508	7.013128	-9.893239	-39.437370	-1.132971	7.589196	6.006009	-22.416258	-21.809514	6.766247	-10.136655	6.654701	8.786144	6.622472	6.323378	4.632138	-22.937521	7.103151	-3.270062	5.230599	-20.335596	-8.442469	0.342869	2.262609	5.434623	7.374381	5.335523	-33.157095	-4.955379	4.256799	-1.942106	5.059871	4.963334	-3.598061	-7.238146	-3.385721	6.323378	4.632138	0.350433	2.832402	3.963507	5.230599	6.124969	4.802512	6.657724	7.013128
2421	4	-7.037486	-64.636489	3.173818	2.366056	7.045963	-54.755227	-25.800133	5.761055	-12.143640	7.260097	5.489342	6.822454	7.052271	8.611023	-34.623475	7.447618	-7.803898	7.163443	-20.047198	-7.467305	1.930685	-0.559346	3.505966	-2.156331	6.683618	-28.676932	-2.931821	-2.607458	-1.411079	2.424022	7.410575	-4.457420	-11.780187	-2.577299	7.052271	8.611023	2.839591	-2.483342	3.605274	7.163443	2.731581	2.064114	3.822396	4.829710	3.439489	-18.881200	6.682975	-23.387672	-0.322965	-13.593560	-2.827480	5.760107	3.740567	2.081137	-5.283293	2.659095	7.052271	8.611023	-1.403490	2.351290	3.580788	7.163443	0.333440	1.984834	3.511672	4.829674	2.584925	-12.355675	4.865187	-19.434471	2.894095	-13.901410	-3.291257	2.446818	7.410372	-4.029273	-6.358001	-2.457528	7.052271	8.611023	-9.029158	-2.048824	-1.498599	7.163443	-6.239842	0.526500	1.937734	4.829710
2446	4	-4.071058	-49.317197	5.165204	4.448032	5.275149	-40.581752	-7.977552	8.820265	-12.248562	6.249087	6.871005	6.900685	4.305260	7.161247	-17.950334	-1.664815	0.770279	6.098284	-19.051015	-10.177903	0.897188	0.074516	7.486632	5.801555	6.961146	-36.990412	-0.671157	-0.074658	1.526956	3.297487	5.980267	-6.339632	-9.125111	-3.978747	4.305260	7.161247	5.940249	-6.720832	6.849510	6.098284	7.573414	8.343667	7.035296	6.360728	-1.718487	-27.043638	6.781771	-19.778979	1.361382	-23.473410	-5.278433	8.820265	-7.576160	6.249087	1.216470	6.900478	4.305260	7.161247	-0.710499	-1.688582	6.848793	6.098284	-4.064346	1.765078	5.973167	0.074517	-6.968686	-53.738291	2.805179	5.875316	8.559601	-41.853300	-12.762684	8.820265	-12.248562	6.249087	6.871005	6.900685	4.305260	7.161247	-23.615615	3.768009	-1.518899	6.098284	-20.751828	-10.457036	0.897188	0.074516
2469	4	6.963200	7.288839	6.699512	-38.303758	-7.578474	-1.905037	-0.976700	0.591830	6.138945	-5.226032	-15.043218	-2.329154	5.892383	4.887783	3.337436	-8.089199	7.370269	8.344430	7.089350	6.159054	2.865187	7.434194	-5.909807	-39.001250	6.373385	-15.499728	1.896086	-38.045716	-5.972885	6.861858	-12.364699	6.873423	4.444236	6.533581	5.892383	4.887783	-8.007510	-1.347338	3.726976	8.344430	-7.831724	0.087589	-2.857282	0.898016	-5.892741	-34.009332	6.699444	-22.266199	-4.302967	-29.176157	-5.945910	6.861858	-6.651539	6.873413	-1.921188	6.533581	5.892383	4.887783	0.659058	-1.363200	7.370208	8.344430	-5.421886	0.099954	-2.836216	0.898656	-9.262423	-51.706934	3.719879	-3.704257	4.378360	-48.625384	-13.534691	6.861858	-12.364699	6.873423	4.444331	6.533581	5.892383	4.887783	-19.290719	3.067316	3.221018	8.344430	-14.022114	-6.147304	-3.656420	0.898016
2478	4	-8.912168	-42.077066	-1.482712	0.229136	5.417022	-47.564982	-25.513701	5.736721	-12.031401	9.256670	5.890174	7.811177	5.899624	6.818697	-35.822503	5.301814	-4.128023	6.917126	-22.180908	-7.672594	1.298753	4.084283	3.151805	6.831566	4.008198	-33.627478	-6.195489	0.881655	-4.045002	1.165931	6.602819	-1.093689	-11.555663	-3.843938	5.899624	6.818697	-2.218576	-2.294242	8.624599	6.917126	5.159864	8.602843	7.157598	7.127207	2.311735	-2.999290	-1.394467	-16.766425	5.325602	-12.089762	-7.491045	1.165931	6.596523	-0.054987	-5.483453	-3.842235	5.899624	6.818697	-11.293291	-0.177107	2.246079	6.917126	-3.868022	3.289237	6.910135	7.127206	2.183342	-6.901472	-1.403235	-9.874431	5.333954	-27.296753	-7.526693	1.165931	2.821869	3.622549	0.726193	2.483628	5.899624	6.818697	-11.458369	-0.105751	2.202487	6.917126	-9.396213	3.140051	6.727832	7.121249
2480	4	5.459964	7.105741	6.384336	-32.303688	-0.812481	5.044104	-2.063134	1.138149	6.222790	-4.998103	-9.802791	-10.096036	3.358223	7.101359	5.050413	-6.747721	8.085736	6.398969	8.103674	6.928676	7.192560	7.883452	-8.365742	-42.186889	1.405668	4.448037	6.294705	-45.263535	-26.329341	5.829146	-9.951270	6.674302	6.307606	1.604606	3.358223	7.101359	-28.732677	6.166569	-3.801882	6.398969	-14.680217	-2.509718	1.966568	4.147740	5.293910	5.590064	1.405953	-28.958619	3.627029	-1.689155	-5.980513	1.138149	6.222790	-4.998103	-9.802788	-10.096036	3.358223	7.101359	5.040090	-4.305629	8.085313	6.398969	7.351966	6.765850	7.192560	7.883452	-2.565071	-13.583800	1.405668	-7.518968	6.294705	-14.848268	-10.750682	1.231918	6.197999	-1.131557	-3.212863	-9.845613	3.358223	7.101359	-13.092120	-0.253938	1.847500	6.398969	-7.277484	-0.966243	1.967602	7.883452
2483	4	-0.473872	-0.176453	7.842611	-40.112021	-6.301466	3.085647	0.395694	1.649322	7.205343	-6.392267	-11.114025	-6.299980	6.086026	3.740010	1.440548	-8.071984	6.267406	5.248428	5.599771	5.377430	6.011389	5.435480	-0.477331	-4.952074	7.202081	-29.331014	0.190538	-1.758199	-4.459896	1.676534	7.205267	-6.392181	-4.906518	-6.258562	6.086026	3.740010	-9.700660	-4.917087	0.048345	5.248428	-0.016053	4.166845	6.010007	5.435480	-11.275441	-60.404871	4.362533	-5.379541	4.815392	-45.398979	-22.502697	7.345667	-10.289172	5.960579	6.131882	5.142557	6.086026	3.740010	-32.600992	3.898387	-1.101770	5.248428	-21.167331	-5.400206	3.331685	-0.771886	-0.477599	-22.483237	7.172848	-23.236187	0.271061	-7.371206	-4.506339	7.326584	3.079883	-0.101223	0.055542	-0.740602	6.086026	3.740010	-15.852163	1.243166	0.004141	5.248428	-4.318026	4.159413	6.009963	5.435476
