64	3	-7.432192	-56.359302	0.219628	3.130336	6.824106	-37.233720	-18.503734	6.902145	-16.011206	8.470672	7.144147	7.775770	8.471538	4.358806	-20.069000	6.324641	-1.348080	4.218952	-19.023403	-5.466268	0.735747	2.311125	6.987269	2.140085	6.670657	-38.244150	-3.186948	5.603008	0.650495	0.492044	6.440624	-3.355379	-9.753123	-4.056490	8.471538	4.358806	8.179175	-2.839475	7.692443	4.218952	6.447219	6.141069	7.171669	8.455809	0.886743	-30.890125	6.670648	-24.069167	-0.143864	-20.953877	-5.497410	6.902145	-12.773958	8.403040	1.919377	7.775693	8.471538	4.358806	1.348907	2.470162	7.374933	4.218952	-2.403974	6.049753	7.171240	2.311125
66	3	-8.963723	-54.705581	-0.222595	6.379672	6.999403	-45.325509	-29.381238	3.448411	-10.228296	6.676954	6.116983	6.917689	4.902816	6.176610	-26.999248	7.133396	-7.800627	5.563892	-18.679013	-12.401821	-0.076934	-1.346735	3.925201	6.142855	5.352408	-20.000464	-1.463750	-1.191463	-5.471288	-1.675277	6.561605	-4.854731	-9.268380	-4.174116	4.902816	6.176610	7.232289	-3.053443	4.939382	5.563892	4.354803	2.727722	5.996728	4.656405	0.991178	-7.121399	5.352379	-15.664664	-0.051705	-9.788193	-8.069204	-1.675275	6.561557	-4.854731	-5.780500	-4.174116	4.902816	6.176610	-1.464053	1.588010	4.846682	5.563892	-0.178132	-2.570380	0.103107	4.656405
80	3	-14.236762	-59.388188	1.314454	6.025027	8.097251	-46.951451	-30.891916	6.770809	-12.442884	6.493608	5.525304	6.562013	7.785925	5.918989	-24.915389	8.136967	-6.020917	5.538818	-19.662413	-2.651068	2.419964	0.490032	1.963148	-4.676557	3.738261	-19.536152	4.894383	-5.113626	-7.297677	3.166360	0.609703	-5.685881	-11.738812	-6.064542	7.785925	5.918989	4.861842	1.545684	5.840367	5.538818	2.806502	6.399491	7.311208	6.654293	1.966397	1.542664	5.064064	-23.580916	2.558184	-4.550198	-5.730731	3.166360	0.609703	-5.716679	-11.738838	-6.064542	7.785925	5.918989	7.641104	0.994477	5.852968	5.538818	5.990442	6.768601	7.311209	6.654293
86	3	9.364477	2.357135	7.230066	-19.869173	-8.377618	3.509262	-1.465446	-1.095928	0.672245	-2.306659	-7.725099	-5.978630	6.565456	7.107995	5.252720	-0.440347	5.488294	5.975750	8.037574	4.099910	6.941877	4.378135	-2.575746	-38.626020	4.231759	3.871389	3.623941	-37.656004	-20.327003	5.506054	-18.044488	5.814711	5.755317	4.024663	6.565456	7.107995	-28.769543	9.050771	-4.038544	5.975750	-17.471613	-11.732847	0.804373	-0.676858	8.973265	1.129790	7.230066	-14.966811	-5.624357	3.443608	-6.615866	-1.095928	0.672245	-2.306658	-7.725099	-5.978630	6.565456	7.107995	3.424962	3.058067	5.285962	5.975750	7.258597	4.001259	6.941675	4.378135
92	3	-9.356467	-56.685854	3.834790	5.137515	6.563234	-49.587211	-17.257161	3.589179	-9.708648	8.620415	4.395750	6.395345	4.916858	7.083464	-29.079050	7.930863	-2.668397	7.233305	-19.020894	-4.067464	3.234845	-1.432606	5.712202	-1.449679	5.102318	-27.125826	-4.188899	0.714328	0.337699	-2.456416	6.688577	-3.439543	-12.160240	-3.608011	4.916858	7.083464	1.996121	-2.943641	8.880106	7.233305	6.063289	5.148877	7.119410	4.557926	2.013921	-20.828622	5.043719	-5.021009	2.326135	-12.096421	-6.689247	3.560373	5.566483	3.456163	-1.792605	2.200824	4.916858	7.083464	-17.331318	7.079161	-2.663324	7.233305	-4.998807	0.764817	3.295025	4.557926
96	3	-8.913172	-52.232044	4.816789	7.126653	6.078979	-51.454049	-22.048855	5.016397	-13.208622	7.100863	4.337950	8.898031	8.705743	6.668357	-32.341601	6.918892	-2.513594	6.808709	-18.575403	-11.598900	-3.569182	-0.775753	8.560553	-4.952474	6.496743	-24.108508	-4.383840	-7.729565	1.207461	-1.363841	7.532078	-1.052478	-12.224224	-2.328506	8.705743	6.668357	1.800939	-5.336161	8.983894	6.808709	7.240839	4.885388	2.286992	5.435273	8.560553	-7.485437	6.496743	-19.592003	-4.383840	-23.092152	1.207461	-1.363841	4.669706	3.084335	-6.199830	2.322048	8.705743	6.668357	1.800939	-5.333849	8.983894	6.808709	4.349188	4.885388	2.286992	5.435273
102	3	-7.434556	-53.115865	2.110730	6.434035	8.034113	-50.437084	-24.761739	6.682060	-13.063412	6.033636	6.636150	6.460038	7.887728	5.197316	-29.958084	7.233299	-5.589645	4.042075	-23.492691	-4.912772	4.434733	3.923950	5.212106	4.276685	6.886871	-28.310301	-4.286004	0.896848	0.206604	0.613034	6.045015	-5.218992	-6.918841	-5.982787	7.887728	5.197316	2.993851	-3.481723	5.810221	4.042075	3.548548	6.391074	9.018821	5.868690	4.166089	-23.706426	6.886719	-13.956860	1.575472	-33.989348	-5.604442	6.682060	-11.962271	6.033636	4.921834	6.460038	7.887728	5.197316	-3.972376	2.311426	5.378176	4.042075	-8.892752	6.307627	9.017493	3.923950
104	3	-9.273276	-59.705129	-1.019280	3.834797	7.016849	-40.776689	-18.906344	6.805940	-15.673164	7.217758	4.957734	7.007544	6.699569	7.039239	-28.962135	3.605816	-1.506628	6.763137	-21.082941	-10.960207	1.400408	-1.279391	5.290824	0.442620	4.416378	-26.042968	-4.900891	-2.507132	-5.087975	2.348243	1.724079	-3.010627	-4.864037	-4.825740	6.699569	7.039239	-0.450779	-7.582395	5.188157	6.763137	6.143873	2.992037	7.292215	5.119793	3.527240	-12.856999	2.031640	-13.730575	3.460769	-8.724638	-7.123619	4.478693	1.221786	-3.008569	-1.901263	-3.966575	6.699569	7.039239	-9.091846	-7.106598	-0.648810	6.763137	-1.328155	1.772104	6.978273	5.091959
114	3	-12.095111	-54.296734	1.409711	7.732733	5.897956	-46.940280	-21.454885	7.552379	-11.711120	5.767749	4.938803	8.235267	6.614946	6.746720	-30.728064	6.955334	-5.984029	3.531892	-19.481897	-5.730971	1.152753	0.477465	3.866924	3.857507	4.706092	-34.286724	-5.026326	0.788726	-1.509583	1.094462	2.476667	-6.167488	-12.644985	2.032690	6.614946	6.746720	-0.535366	0.164600	6.410018	3.531892	8.280502	8.075538	6.920792	6.661710	3.354272	-6.393402	1.943165	-20.629842	5.163055	-8.288497	-6.553108	1.094462	2.374482	-6.167485	-6.683713	2.186017	6.614946	6.746720	-12.506495	0.810346	0.614514	3.531892	3.210564	7.986646	6.920792	6.653801
116	3	-8.587653	-57.023084	0.746442	1.277601	8.680897	-46.968348	-31.773755	4.959489	-8.589375	6.954685	7.348412	4.946970	5.317038	8.044362	-26.688462	6.947158	-1.467075	8.714881	-15.348170	-10.836895	1.621617	0.566775	3.446929	-1.607255	4.803694	-28.451475	2.696605	-8.362490	-7.012277	-0.950776	8.084750	-5.718108	-4.170113	-5.317567	5.317038	8.044362	-0.636853	1.417781	2.907045	8.714881	6.454608	4.517802	6.575026	6.465454	6.346268	5.345103	4.914246	-36.455002	-0.892038	-2.340156	-2.644315	-0.950776	8.084788	-5.718112	-4.170800	-5.317567	5.317038	8.044362	2.491687	-3.607566	6.478891	8.714881	6.648842	5.478500	6.575184	6.465454
127	3	9.002293	-1.240811	6.044878	-20.391427	-2.421610	-4.185189	-2.235611	0.433669	2.685191	-1.195826	-3.855109	-3.415320	6.591426	6.094615	-8.688070	-6.260553	-2.020832	3.538685	1.149596	1.865792	7.843370	6.615352	9.187985	6.554640	6.059037	-27.049031	-5.191614	5.463444	0.288267	0.433669	2.685196	-1.195826	-10.306518	-3.415973	6.591426	6.094615	1.726076	-6.317280	3.203410	3.538685	6.800759	6.159480	8.938583	6.615352	-3.933583	-52.573061	4.370239	5.900704	5.718313	-49.781529	-24.532696	7.028596	-10.938793	6.351463	5.123395	5.421246	6.591426	6.094615	-25.880691	6.120856	-8.181393	3.538685	-21.315705	-8.008170	3.313802	0.234098
129	3	-5.052899	-55.262732	5.916514	0.570199	8.241447	-54.332061	-22.693444	5.278613	-16.116552	6.185332	6.854438	6.106523	7.768695	7.396232	-29.267154	6.073290	-3.074041	8.049581	-21.775195	-7.506043	-3.498031	1.498955	7.217228	3.605896	8.753020	-34.110542	-2.957924	-5.661083	-2.709465	-1.270704	4.570692	-4.863721	-7.966433	-3.270692	7.768695	7.396232	5.449444	-4.148365	6.759724	8.049581	5.528022	6.319186	2.747231	7.336856	1.366130	-26.098180	8.753019	-15.500833	-0.728831	-31.952056	-5.755290	5.278613	-16.019964	6.185332	3.377163	6.106523	7.768695	7.396232	-2.473966	1.695957	6.759378	8.049581	-4.580034	2.340678	0.561439	1.499095
130	3	5.532109	-10.623269	8.280514	-33.576360	-0.781906	-23.863930	-1.032936	0.616062	6.439658	2.883400	-4.952995	1.873402	9.596264	7.945501	4.618162	-2.530619	8.157432	8.330542	1.576701	6.471498	6.384399	6.983382	-6.383757	-61.401996	2.029326	1.682528	7.538716	-60.742171	-25.701928	6.088005	-13.141821	7.253587	6.950995	5.478874	9.596264	7.945501	-26.004685	8.680488	-0.830192	8.330542	-16.895525	-8.643704	0.375220	3.082923	5.532759	-1.151884	8.280514	-39.050393	-0.781906	-10.476154	-1.032426	0.616048	6.853307	-4.239223	-10.542518	-4.215683	9.596264	7.945501	4.621950	-2.610610	8.157432	8.330542	7.528960	6.471543	6.384399	6.985802
133	3	-9.469452	-53.030541	0.041394	4.575392	6.190174	-36.842642	-21.738274	7.380592	-12.947788	6.657823	6.028327	6.346336	3.998792	6.834716	-32.088520	8.501708	-5.121169	6.062272	-20.006860	-12.024237	2.818647	0.502232	2.686445	2.382955	5.567902	-24.838659	-5.018224	2.754500	-0.693607	0.804742	8.253611	-5.175497	-11.142286	-4.496357	3.998792	6.834716	0.361824	0.724042	4.158850	6.062272	6.898121	4.494524	6.719330	5.341408	-0.816088	-7.997630	5.564423	-5.757225	0.016875	-7.921225	-5.935505	0.804742	8.253588	-5.174200	-7.100387	-4.496357	3.998792	6.834716	-15.424266	0.732827	-1.999203	6.062272	-1.600988	-1.815303	4.132101	5.341408
136	3	-6.692145	-56.526155	2.933247	4.539219	6.655075	-49.177607	-21.113203	7.158480	-12.764909	6.395058	6.509706	6.750481	2.785987	3.957119	-30.869102	7.191434	-1.627951	6.631720	-20.410407	-6.676527	0.125279	1.213411	8.922889	6.389990	7.255773	-40.521698	-4.460071	1.802777	-0.024224	5.972866	5.527287	-4.774415	-8.188266	-3.174882	2.785987	3.957119	5.650155	-2.675279	8.078741	6.631720	6.646149	6.295521	6.238880	7.211298	7.894150	-10.137845	4.160618	-9.820498	5.011975	-5.995369	-7.255674	5.972866	5.527287	-4.774415	-4.188248	-3.174882	2.785987	3.957119	-18.011215	-0.635671	1.947869	6.631720	-2.483408	-0.660559	0.928282	7.211298
137	3	-5.756612	-48.445639	1.399271	6.302116	5.389851	-46.474031	-23.502948	7.377651	-4.787484	1.644232	5.943047	5.717684	2.900051	6.509153	-27.470003	8.432217	-7.162308	4.969810	-18.190007	-9.196186	1.640623	3.513233	5.409800	-13.240199	2.889706	-3.631814	4.275639	-25.617360	-6.652892	2.682453	1.934514	-3.030916	3.102147	2.112792	2.900051	6.509153	-12.371809	0.992732	-0.527998	4.969810	-9.289597	-0.946191	2.318368	7.366330	6.448775	6.382863	4.670812	-28.265220	-5.854517	2.944433	1.436092	2.680393	4.410571	-6.033451	-8.702282	-4.074901	2.900051	6.509153	2.758407	-0.907014	4.800481	4.969810	3.473921	3.265766	7.518420	7.366331
138	3	-11.144685	-45.638543	3.769030	4.781725	7.182745	-40.413591	-21.550719	4.015345	-4.922238	3.394779	5.812882	7.679318	6.168407	2.502210	-20.541526	6.705800	-4.422775	4.663784	-22.986889	-9.020635	4.982342	0.947281	-0.619397	-4.786023	5.386004	-12.149120	4.970030	-9.220366	-6.353728	2.155305	5.871672	-7.779168	-6.597234	-2.383530	6.168407	2.502210	-13.717048	0.924621	1.169364	4.663784	-5.524925	-0.474872	4.982371	6.528453	4.747028	6.380453	6.998789	-41.522504	-4.905191	5.272382	3.727475	2.153346	6.082121	-7.779168	-11.609220	-2.781810	6.168407	2.502210	5.351284	-3.630475	6.674973	4.663784	6.094335	6.038503	7.117127	6.528467
146	3	9.305179	1.193452	7.052657	-31.636332	-2.680236	-5.499515	0.346017	3.151437	6.284373	-4.455475	-9.731547	-3.743435	6.697305	5.790547	7.606726	-3.311126	4.476873	5.395899	5.845895	6.306091	7.043880	6.414386	6.685192	-26.152221	7.052657	-19.957363	-2.657153	-33.212102	-5.032637	7.875142	-3.917290	7.429946	1.389948	5.770938	6.697305	5.790547	1.415860	0.770511	4.476306	5.395899	-8.185082	1.062418	6.376880	4.047704	-2.953940	-52.681455	1.800617	1.573428	8.951961	-58.773563	-18.374541	7.875142	-7.488762	7.430001	6.987165	5.770938	6.697305	5.790547	-21.665408	4.952588	-5.186510	5.395899	-19.605276	-9.534346	2.942871	2.258977
159	3	-8.281038	-38.164612	-1.140019	5.321860	8.223861	-35.482176	-23.887038	6.346957	-8.084137	6.671781	8.644121	2.845100	6.236189	6.525454	-27.231240	5.380285	-5.021189	6.719781	-20.456682	-8.844536	1.491911	2.679851	6.937406	8.934941	5.287967	-27.435522	-4.914911	2.708501	-0.266198	2.105890	5.295748	-4.907666	-7.379435	-7.674959	6.236189	6.525454	6.050783	-4.996287	5.321785	6.719781	6.621733	3.641094	7.684525	8.823090	4.918352	-5.410172	-1.107360	-2.934224	6.515773	-19.752654	-7.090826	2.105890	-1.548595	1.056891	4.287129	-3.417980	6.236189	6.525454	-11.296194	-0.572781	-0.975848	6.719781	-6.587554	0.684391	5.515008	8.497337
164	3	-10.545623	-50.751588	3.177189	6.126976	6.130985	-45.211106	-33.799003	7.939362	-17.632958	5.513059	8.728872	7.669274	5.158500	6.045377	-26.866289	4.596882	-4.720390	3.811709	-19.680224	-9.575163	-1.815952	1.892425	7.199394	6.707315	4.617921	-21.539341	0.448218	1.510262	-5.287920	2.060186	7.382067	-6.226961	-1.664306	-0.488555	5.158500	6.045377	1.036451	-6.152668	6.030528	3.811709	8.489068	5.249919	3.901258	6.965330	7.088624	3.426139	3.609034	-21.211086	4.449730	-4.789110	-7.033626	2.060186	7.382067	-6.226956	-1.664287	-0.488555	5.158500	6.045377	0.387145	-2.198985	6.030466	3.811709	5.038041	5.230898	3.901258	6.965330
168	3	-4.441365	-50.719944	2.695043	5.394303	6.584461	-44.796547	-18.078343	5.031597	-5.521230	6.014105	6.656004	6.277577	3.123746	6.960152	-36.773300	7.879135	-2.438086	8.284895	-15.329697	-9.896849	0.816874	1.769616	6.127049	5.245523	7.687265	-31.148213	1.905756	-3.885935	-2.873455	0.368735	6.782452	-6.203590	-1.698819	-5.903816	3.123746	6.960152	-8.322560	-1.959772	5.290710	8.284895	4.167542	6.562355	6.776896	7.499329	6.127116	5.416180	8.378221	-32.572655	-4.577503	-3.700327	-1.277714	0.368735	6.782934	-6.203590	-3.936580	-5.903816	3.123746	6.960152	-2.646197	-1.959772	8.044808	8.284895	6.840503	6.565174	6.776896	7.499329
172	3	-9.301130	-58.940320	1.952538	3.726586	4.841451	-62.722794	-21.241074	8.568749	-15.769761	8.219408	5.862919	6.419516	7.939135	8.187771	-28.269007	5.854489	-3.311981	7.146481	-17.865607	-6.912770	4.657577	-1.041831	3.494918	-2.376848	6.583292	-31.155938	-4.811200	-20.562253	0.480637	2.811182	1.277795	2.630102	-4.393759	2.690378	7.939135	8.187771	2.676282	-3.352849	8.506132	7.146481	-0.009117	7.594027	6.538521	5.168858	3.495497	3.440963	6.583292	-34.365307	-4.811224	-11.831358	0.480698	2.811182	2.869822	-0.835095	-9.049826	-3.192190	7.939135	8.187771	2.676871	-3.355648	8.506135	7.146481	6.016777	7.594080	6.538521	5.169000
198	3	-7.153144	-48.535435	0.440967	6.382286	6.171131	-38.778991	-23.265041	3.151044	-8.872858	9.083146	8.428266	1.563419	7.288904	5.689168	-32.017146	7.789045	-4.200037	7.081899	-17.074799	-7.037486	-4.106420	1.754567	8.041331	-0.923226	6.100634	-13.315648	0.802037	-4.652439	-3.653220	-1.797170	6.863256	0.824476	-2.380311	-8.924400	7.288904	5.689168	-6.934025	-1.790452	-0.928938	7.081899	1.590643	4.327729	1.338055	7.350466	8.097348	1.691096	6.280976	-19.575381	-4.465882	1.705107	-2.498144	-1.797170	6.886864	0.824053	-8.206563	-8.929110	7.288904	5.689168	5.288939	-1.790474	3.194773	7.081899	6.183340	6.043621	1.498070	7.350466
210	3	6.879305	4.590014	7.087492	-30.132842	-4.460443	5.589081	-0.306795	0.534555	6.293946	-4.693859	-8.568005	-6.334431	6.959948	6.954083	4.827491	-3.824904	8.821625	6.127790	7.509156	6.907922	4.748880	6.521130	-8.133366	-54.000544	1.124299	4.467034	5.981196	-50.473557	-26.611762	6.545857	-12.989540	6.356603	5.942695	6.492117	6.959948	6.954083	-23.780302	6.179771	2.243251	6.127790	-17.569603	-1.685026	-0.840425	0.955349	2.011076	-17.550047	1.481816	-10.412129	4.198917	-9.994242	-9.730284	6.535765	4.150255	0.344405	-0.096150	-2.204227	6.959948	6.954083	-4.670503	4.865542	7.615855	6.127790	-3.441889	3.568614	4.748880	6.494615
212	3	1.562855	-6.307777	3.569788	-13.124193	9.134517	-25.078054	-8.164163	2.588014	-4.484588	2.911251	0.475975	0.115912	5.355146	7.001138	-12.759085	0.237115	4.001552	6.681262	-9.049661	3.985985	7.873433	2.206804	-1.282931	-38.059840	3.569788	-1.586031	9.232112	-42.303929	-10.576350	4.640146	-15.920487	8.971072	6.577730	5.819700	5.355146	7.001138	-23.188908	7.490087	-0.292352	6.681262	-16.742968	2.396677	7.268312	2.206765	6.114921	6.314482	9.339910	-39.140982	-3.654620	-0.345803	0.513310	2.588014	1.877701	-1.782030	-9.662032	-6.093277	5.355146	7.001138	1.140588	-3.159646	7.982532	6.681262	2.607939	6.199190	7.902243	7.940405
218	3	3.639906	2.398536	8.484685	-31.858168	-6.994773	0.988699	-1.306643	-0.488002	4.753432	-4.537588	-10.670986	-4.981634	7.166132	6.634723	0.475160	-2.214219	5.008433	4.591194	6.733868	4.026502	8.085920	8.772516	-8.655349	-43.639887	3.197056	5.828181	4.932448	-39.733752	-22.913947	5.771910	-9.049387	4.019837	6.281734	3.117030	7.166132	6.634723	-30.875767	5.385578	-6.354683	4.591194	-20.353991	-9.076202	1.606181	2.770084	0.851221	-7.114825	8.477410	-8.560938	2.075548	-11.534949	-5.804728	-0.286135	4.746620	-4.428786	-3.959546	-4.953447	7.166132	6.634723	-13.562719	-1.135342	-1.279563	4.591194	-4.249943	-1.001768	1.655768	8.772516
221	3	-13.529470	-52.114537	0.438034	3.422561	5.935548	-48.266437	-28.505986	3.937529	-6.864703	6.877273	7.568202	6.081791	6.464172	9.015956	-26.319509	6.319625	-5.542359	6.218015	-12.195366	-7.304407	0.629994	-0.449968	5.331371	6.624671	5.482484	-30.341876	-6.606537	-0.741465	-3.860921	-1.992123	7.337417	-5.462657	-10.153759	-5.052916	6.464172	9.015956	6.896810	-3.330630	5.968251	6.218015	6.553628	5.384535	5.909588	6.181090	5.331109	6.387872	5.481411	-30.310114	-2.623812	-0.824019	-6.311412	-1.992123	7.337417	-5.462579	-10.153759	-5.052909	6.464172	9.015956	6.868950	-0.070757	5.967493	6.218015	6.075520	5.383061	5.909581	6.181090
231	3	5.626481	-0.531176	6.535800	-22.373517	1.024864	1.896709	-5.056172	2.456728	6.022119	-7.669530	-2.158740	-8.396332	4.724788	5.478597	-12.870807	4.112602	1.145632	8.082506	-3.943504	3.811274	6.006441	5.939707	5.595714	-20.878602	6.535795	-19.153218	1.024875	-8.146442	-5.415642	6.862736	0.035267	-4.856679	3.908127	-2.086274	4.724788	5.478597	-15.867318	8.449503	1.137082	8.082506	-8.973842	3.806992	6.005735	5.939696	-7.597471	-51.674407	0.928521	1.048357	6.979191	-43.113611	-17.049613	6.864460	-7.789821	4.565549	7.793313	4.502435	4.724788	5.478597	-33.021935	9.586152	1.137080	8.082506	-23.515879	-5.227998	1.064110	-0.260066
